iter	Passed	Remaining
16743	233997	185252
16744	234008	185236
16745	234018	185218
16746	234028	185202
16747	234042	185187
16748	234054	185172
16749	234069	185159
16750	234081	185144
16751	234097	185131
16752	234114	185119
16753	234128	185106
16754	234140	185090
16755	234152	185074
16756	234165	185060
16757	234177	185044
16758	234189	185029
16759	234203	185015
16760	234214	184999
16761	234223	184981
16762	234234	184964
16763	234247	184950
16764	234257	184932
16765	234268	184916
16766	234281	184901
16767	234291	184884
16768	234303	184869
16769	234316	184853
16770	234326	184837
16771	234339	184822
16772	234349	184805
16773	234362	184790
16774	234377	184777
16775	234388	184761
16776	234403	184747
16777	234416	184733
16778	234429	184718
16779	234442	184703
16780	234454	184687
16781	234468	184674
16782	234478	184657
16783	234489	184641
16784	234503	184626
16785	234512	184609
16786	234522	184592
16787	234533	184575
16788	234547	184561
16789	234560	184546
16790	234575	184534
16791	234587	184518
16792	234600	184503
16793	234613	184489
16794	234624	184472
16795	234639	184459
16796	234652	184444
16797	234665	184430
16798	234684	184419
16799	234700	184407
16800	234711	184391
16801	234722	184374
16802	234734	184359
16803	234749	184346
16804	234761	184330
16805	234776	184317
16806	234790	184303
16807	234801	184287
16808	234815	184273
16809	234829	184259
16810	234842	184244
16811	234855	184229
16812	234867	184214
16813	234879	184198
16814	234892	184184
16815	234905	184169
16816	234918	184154
16817	234928	184137
16818	234943	184124
16819	234957	184110
16820	234966	184092
16821	234977	184076
16822	234992	184063
16823	235003	184047
16824	235015	184031
16825	235026	184015
16826	235038	183999
16827	235050	183984
16828	235063	183969
16829	235077	183955
16830	235097	183945
16831	235111	183932
16832	235128	183920
16833	235141	183905
16834	235155	183892
16835	235167	183876
16836	235179	183861
16837	235193	183846
16838	235207	183833
16839	235219	183817
16840	235231	183802
16841	235242	183785
16842	235255	183771
16843	235269	183756
16844	235283	183743
16845	235296	183728
16846	235313	183716
16847	235323	183699
16848	235335	183684
16849	235347	183668
16850	235358	183652
16851	235377	183642
16852	235396	183632
16853	235411	183619
16854	235426	183606
16855	235439	183591
16856	235456	183579
16857	235470	183566
16858	235487	183554
16859	235503	183541
16860	235545	183549
16861	235558	183534
16862	235573	183521
16863	235587	183507
16864	235603	183495
16865	235634	183494
16866	235653	183484
16867	235669	183472
16868	235691	183464
16869	235707	183452
16870	235722	183438
16871	235740	183427
16872	235756	183415
16873	235769	183401
16874	235782	183386
16875	235796	183372
16876	235809	183357
16877	235821	183342
16878	235835	183328
16879	235851	183315
16880	235865	183302
16881	235884	183291
16882	235896	183276
16883	235911	183263
16884	235928	183251
16885	235941	183236
16886	235954	183222
16887	235971	183210
16888	235984	183196
16889	235997	183181
16890	236015	183169
16891	236030	183156
16892	236042	183141
16893	236055	183126
16894	236073	183115
16895	236087	183101
16896	236103	183089
16897	236119	183076
16898	236137	183066
16899	236156	183056
16900	236171	183042
16901	236185	183028
16902	236200	183016
16903	236217	183004
16904	236232	182990
16905	236245	182976
16906	236259	182962
16907	236272	182947
16908	236286	182933
16909	236306	182924
16910	236321	182911
16911	236334	182896
16912	236347	182881
16913	236361	182867
16914	236375	182853
16915	236386	182837
16916	236402	182825
16917	236412	182808
16918	236431	182797
16919	236447	182785
16920	236463	182773
16921	236479	182760
16922	236495	182748
16923	236512	182736
16924	236529	182724
16925	236551	182717
16926	236568	182706
16927	236585	182693
16928	236604	182684
16929	236620	182671
16930	236633	182657
16931	236648	182643
16932	236657	182626
16933	236671	182612
16934	236687	182599
16935	236700	182584
16936	236712	182568
16937	236722	182552
16938	236734	182536
16939	236748	182522
16940	236761	182508
16941	236777	182495
16942	236793	182483
16943	236809	182470
16944	236827	182459
16945	236842	182446
16946	236860	182435
16947	236879	182425
16948	236896	182413
16949	236914	182403
16950	236929	182389
16951	236944	182376
16952	236956	182361
16953	236972	182348
16954	236982	182332
16955	236994	182316
16956	237008	182302
16957	237022	182288
16958	237035	182273
16959	237045	182256
16960	237060	182243
16961	237075	182230
16962	237089	182216
16963	237103	182202
16964	237120	182190
16965	237133	182175
16966	237148	182162
16967	237166	182151
16968	237185	182141
16969	237199	182127
16970	237212	182113
16971	237230	182102
16972	237247	182090
16973	237263	182078
16974	237279	182065
16975	237292	182050
16976	237304	182035
16977	237318	182021
16978	237334	182008
16979	237348	181994
16980	237363	181981
16981	237374	181965
16982	237389	181952
16983	237410	181943
16984	237432	181935
16985	237452	181926
16986	237472	181917
16987	237495	181910
16988	237514	181900
16989	237529	181886
16990	237542	181872
16991	237557	181859
16992	237569	181843
16993	237583	181829
16994	237596	181814
16995	237607	181798
16996	237619	181783
16997	237631	181767
16998	237646	181754
16999	237659	181739
17000	237671	181724
17001	237682	181708
17002	237697	181694
17003	237708	181678
17004	237723	181665
17005	237734	181648
17006	237745	181632
17007	237757	181616
17008	237769	181601
17009	237784	181588
17010	237799	181575
17011	237811	181559
17012	237825	181545
17013	237836	181529
17014	237850	181515
17015	237861	181499
17016	237873	181483
17017	237883	181467
17018	237894	181450
17019	237905	181434
17020	237917	181418
17021	237926	181401
17022	237940	181386
17023	237951	181371
17024	237964	181356
17025	237974	181339
17026	237986	181323
17027	237999	181309
17028	238015	181296
17029	238027	181280
17030	238040	181266
17031	238054	181252
17032	238067	181237
17033	238079	181221
17034	238090	181206
17035	238102	181190
17036	238115	181175
17037	238130	181162
17038	238142	181146
17039	238153	181131
17040	238165	181115
17041	238181	181103
17042	238199	181092
17043	238216	181080
17044	238231	181067
17045	238246	181054
17046	238263	181042
17047	238280	181030
17048	238299	181020
17049	238316	181009
17050	238329	180994
17051	238344	180980
17052	238358	180967
17053	238376	180955
17054	238390	180942
17055	238403	180927
17056	238417	180913
17057	238429	180897
17058	238446	180885
17059	238460	180871
17060	238473	180857
17061	238485	180842
17062	238501	180829
17063	238517	180816
17064	238528	180800
17065	238542	180786
17066	238564	180779
17067	238583	180769
17068	238601	180757
17069	238614	180743
17070	238630	180730
17071	238647	180719
17072	238660	180704
17073	238676	180691
17074	238688	180676
17075	238699	180660
17076	238711	180644
17077	238724	180629
17078	238734	180612
17079	238747	180598
17080	238764	180586
17081	238777	180571
17082	238793	180559
17083	238807	180545
17084	238824	180533
17085	238836	180518
17086	238850	180504
17087	238863	180489
17088	238878	180476
17089	238891	180461
17090	238907	180449
17091	238923	180436
17092	238937	180422
17093	238949	180406
17094	238961	180391
17095	238983	180383
17096	239001	180372
17097	239018	180361
17098	239030	180346
17099	239044	180332
17100	239059	180318
17101	239072	180304
17102	239089	180292
17103	239113	180285
17104	239126	180271
17105	239142	180258
17106	239159	180247
17107	239176	180234
17108	239191	180221
17109	239203	180206
17110	239215	180190
17111	239230	180177
17112	239244	180164
17113	239260	180151
17114	239274	180137
17115	239287	180122
17116	239301	180108
17117	239316	180095
17118	239329	180080
17119	239345	180067
17120	239358	180053
17121	239373	180040
17122	239387	180026
17123	239402	180013
17124	239415	179998
17125	239427	179983
17126	239440	179968
17127	239454	179954
17128	239470	179941
17129	239489	179931
17130	239506	179919
17131	239520	179906
17132	239532	179890
17133	239547	179877
17134	239561	179863
17135	239581	179853
17136	239598	179842
17137	239611	179827
17138	239625	179813
17139	239642	179801
17140	239662	179792
17141	239675	179777
17142	239689	179763
17143	239704	179750
17144	239718	179736
17145	239731	179721
17146	239747	179709
17147	239761	179695
17148	239773	179679
17149	239787	179666
17150	239802	179652
17151	239822	179643
17152	239837	179629
17153	239858	179620
17154	239870	179606
17155	239890	179596
17156	239905	179583
17157	239921	179570
17158	239933	179555
17159	239946	179540
17160	239959	179525
17161	239972	179511
17162	239985	179496
17163	239997	179480
17164	240011	179466
17165	240026	179453
17166	240037	179437
17167	240050	179423
17168	240069	179412
17169	240086	179401
17170	240102	179388
17171	240117	179375
17172	240133	179362
17173	240150	179350
17174	240165	179337
17175	240178	179323
17176	240191	179307
17177	240207	179295
17178	240221	179281
17179	240234	179266
17180	240251	179255
17181	240268	179243
17182	240281	179228
17183	240295	179214
17184	240306	179198
17185	240317	179182
17186	240330	179167
17187	240345	179154
17188	240362	179142
17189	240379	179131
17190	240397	179119
17191	240414	179108
17192	240432	179097
17193	240448	179084
17194	240463	179071
17195	240483	179062
17196	240498	179048
17197	240511	179034
17198	240524	179019
17199	240538	179005
17200	240551	178990
17201	240567	178977
17202	240584	178966
17203	240600	178953
17204	240614	178940
17205	240628	178926
17206	240642	178912
17207	240658	178899
17208	240670	178884
17209	240686	178871
17210	240698	178856
17211	240717	178845
17212	240733	178833
17213	240744	178817
17214	240758	178802
17215	240772	178789
17216	240784	178774
17217	240796	178758
17218	240810	178744
17219	240822	178729
17220	240834	178713
17221	240845	178697
17222	240860	178684
17223	240873	178669
17224	240884	178653
17225	240897	178638
17226	240911	178624
17227	240928	178612
17228	240941	178598
17229	240956	178584
17230	240973	178572
17231	240990	178561
17232	241005	178547
17233	241019	178533
17234	241034	178520
17235	241052	178509
17236	241067	178496
17237	241086	178486
17238	241104	178475
17239	241120	178462
17240	241138	178451
17241	241152	178437
17242	241168	178425
17243	241185	178413
17244	241202	178401
17245	241219	178389
17246	241239	178380
17247	241261	178372
17248	241272	178356
17249	241288	178343
17250	241303	178330
17251	241315	178314
17252	241326	178298
17253	241337	178282
17254	241347	178265
17255	241362	178252
17256	241376	178238
17257	241392	178225
17258	241406	178212
17259	241423	178199
17260	241436	178185
17261	241450	178171
17262	241464	178157
17263	241477	178142
17264	241491	178128
17265	241507	178116
17266	241518	178100
17267	241531	178085
17268	241546	178071
17269	241559	178057
17270	241574	178044
17271	241587	178029
17272	241604	178017
17273	241617	178003
17274	241629	177987
17275	241641	177972
17276	241653	177956
17277	241666	177941
17278	241679	177927
17279	241696	177915
17280	241712	177903
17281	241726	177888
17282	241739	177874
17283	241753	177860
17284	241767	177846
17285	241783	177834
17286	241797	177819
17287	241813	177807
17288	241824	177790
17289	241837	177776
17290	241852	177763
17291	241863	177746
17292	241883	177737
17293	241897	177723
17294	241908	177707
17295	241917	177689
17296	241929	177674
17297	241940	177658
17298	241955	177644
17299	241970	177631
17300	241982	177615
17301	242003	177607
17302	242017	177592
17303	242028	177576
17304	242043	177563
17305	242058	177550
17306	242070	177534
17307	242081	177519
17308	242095	177504
17309	242106	177489
17310	242118	177473
17311	242134	177460
17312	242148	177446
17313	242164	177434
17314	242176	177418
17315	242190	177404
17316	242203	177389
17317	242217	177376
17318	242230	177361
17319	242243	177346
17320	242256	177332
17321	242273	177320
17322	242289	177307
17323	242300	177291
17324	242312	177276
17325	242324	177260
17326	242337	177245
17327	242348	177229
17328	242361	177215
17329	242374	177200
17330	242395	177191
17331	242407	177176
17332	242418	177159
17333	242432	177145
17334	242445	177131
17335	242459	177117
17336	242476	177105
17337	242491	177092
17338	242504	177077
17339	242521	177065
17340	242532	177049
17341	242544	177034
17342	242556	177018
17343	242571	177005
17344	242584	176990
17345	242594	176973
17346	242607	176958
17347	242624	176947
17348	242635	176931
17349	242649	176917
17350	242658	176899
17351	242670	176884
17352	242681	176867
17353	242691	176851
17354	242703	176835
17355	242715	176820
17356	242727	176804
17357	242738	176789
17358	242750	176773
17359	242760	176756
17360	242773	176741
17361	242784	176725
17362	242795	176709
17363	242809	176695
17364	242822	176680
17365	242834	176665
17366	242846	176650
17367	242858	176634
17368	242870	176619
17369	242881	176603
17370	242897	176590
17371	242909	176574
17372	242918	176557
17373	242931	176542
17374	242943	176527
17375	242957	176513
17376	242972	176499
17377	242984	176484
17378	242996	176469
17379	243010	176455
17380	243024	176440
17381	243037	176426
17382	243050	176411
17383	243064	176397
17384	243076	176382
17385	243089	176367
17386	243104	176354
17387	243115	176338
17388	243126	176322
17389	243142	176309
17390	243154	176294
17391	243165	176278
17392	243178	176263
17393	243188	176246
17394	243203	176233
17395	243216	176218
17396	243229	176203
17397	243242	176189
17398	243253	176173
17399	243262	176155
17400	243278	176143
17401	243296	176131
17402	243310	176118
17403	243323	176103
17404	243337	176089
17405	243347	176072
17406	243358	176056
17407	243371	176041
17408	243384	176026
17409	243397	176012
17410	243410	175997
17411	243420	175980
17412	243434	175966
17413	243446	175951
17414	243458	175936
17415	243470	175920
17416	243480	175904
17417	243494	175889
17418	243510	175877
17419	243523	175862
17420	243536	175847
17421	243548	175832
17422	243559	175816
17423	243572	175801
17424	243583	175785
17425	243596	175770
17426	243613	175759
17427	243628	175745
17428	243649	175736
17429	243689	175741
17430	243731	175747
17431	243751	175738
17432	243763	175722
17433	243781	175711
17434	243794	175697
17435	243806	175681
17436	243818	175666
17437	243832	175652
17438	243842	175635
